"a","Backspace",,,"1624905666314","diff.py","1.1.7 for 2019-2020 @t1"
"e","","g = []","4823","1624905666324","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905666535","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","4822","1624905666546","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","4819","1624905666565","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905666744","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","4818","1624905666752","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","4815","1624905666767","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905666993","diff.py","1.1.7 for 2019-2020 @t1"
"e","","
","4815","1624905666999","diff.py","1.1.7 for 2019-2020 @t1"
"a","Up",,,"1624905668753","diff.py","1.1.7 for 2019-2020 @t1"
"a","Move Caret to Line Start with Selection",,,"1624905669002","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905669326","diff.py","1.1.7 for 2019-2020 @t1"
"e","","#                 abidx[0] += ahi-alo","5068","1624905669334","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905669544","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5067","1624905669552","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","5064","1624905669571","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905669754","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5063","1624905669763","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","5060","1624905669783","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905669961","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5059","1624905669973","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","5056","1624905669993","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905670178","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5055","1624905670187","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","5052","1624905670207","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905670500","diff.py","1.1.7 for 2019-2020 @t1"
"e","","
","5052","1624905670509","diff.py","1.1.7 for 2019-2020 @t1"
"a","Up",,,"1624905670889","diff.py","1.1.7 for 2019-2020 @t1"
"a","Up",,,"1624905671065","diff.py","1.1.7 for 2019-2020 @t1"
"a","Move Caret to Line End",,,"1624905671312","diff.py","1.1.7 for 2019-2020 @t1"
"a","Move Caret to Line Start with Selection",,,"1624905671669","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905672023","diff.py","1.1.7 for 2019-2020 @t1"
"e","","#                 g = self._fancy_replace(abidx, a, alo, ahi, b, blo, bhi)","4879","1624905672028","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905672253","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","4878","1624905672262","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","4875","1624905672282","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905672463","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","4874","1624905672471","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","4871","1624905672490","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905672684","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","4870","1624905672693","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","4867","1624905672713","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905673067","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","4866","1624905673070","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","4863","1624905673078","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905673759","diff.py","1.1.7 for 2019-2020 @t1"
"e","","
","4863","1624905673766","diff.py","1.1.7 for 2019-2020 @t1"
"a","Move Caret to Line Start with Selection",,,"1624905675244","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905675625","diff.py","1.1.7 for 2019-2020 @t1"
"e","","debug('jj')","5301","1624905675630","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905675845","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5300","1624905675853","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","5297","1624905675873","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905676060","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5296","1624905676067","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","5293","1624905676073","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905676348","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5292","1624905676352","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","5289","1624905676358","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905676690","diff.py","1.1.7 for 2019-2020 @t1"
"e","","
","5289","1624905676694","diff.py","1.1.7 for 2019-2020 @t1"
"a","Move Caret to Line End",,,"1624905678661","diff.py","1.1.7 for 2019-2020 @t1"
"a","Move Caret to Line Start with Selection",,,"1624905679014","diff.py","1.1.7 for 2019-2020 @t1"
"a","Up with Selection",,,"1624905679191","diff.py","1.1.7 for 2019-2020 @t1"
"a","Up with Selection",,,"1624905679372","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905679735","diff.py","1.1.7 for 2019-2020 @t1"
"e","","#             abidx[0] += ahi-alo
            #             abidx[1] += bhi-blo
            #             abidx[0] += sum([len(a[ali]) for ali in range(alo, ahi)])","5301","1624905679738","diff.py","1.1.7 for 2019-2020 @t1"
"a","Delete",,,"1624905680214","diff.py","1.1.7 for 2019-2020 @t1"
"e","","
","5301","1624905680222","diff.py","1.1.7 for 2019-2020 @t1"
"a","Undo Delete",,,"1624905681107","diff.py","1.1.7 for 2019-2020 @t1"
"e","
","","5301","1624905681112","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905681465","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5300","1624905681470","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","5297","1624905681489","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905681773","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5296","1624905681786","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","5293","1624905681806","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905684624","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5292","1624905684632","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","5289","1624905684639","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905685000","diff.py","1.1.7 for 2019-2020 @t1"
"e","","
","5289","1624905685006","diff.py","1.1.7 for 2019-2020 @t1"
"a","Up",,,"1624905685692","diff.py","1.1.7 for 2019-2020 @t1"
"a","Down",,,"1624905685839","diff.py","1.1.7 for 2019-2020 @t1"
"a","Down",,,"1624905686030","diff.py","1.1.7 for 2019-2020 @t1"
"a","Down",,,"1624905686213","diff.py","1.1.7 for 2019-2020 @t1"
"a","Down",,,"1624905686405","diff.py","1.1.7 for 2019-2020 @t1"
"a","Down",,,"1624905686593","diff.py","1.1.7 for 2019-2020 @t1"
"a","Down",,,"1624905686784","diff.py","1.1.7 for 2019-2020 @t1"
"a","Move Caret to Line End",,,"1624905687370","diff.py","1.1.7 for 2019-2020 @t1"
"a","Move Caret to Line Start with Selection",,,"1624905688104","diff.py","1.1.7 for 2019-2020 @t1"
"a","Up with Selection",,,"1624905688291","diff.py","1.1.7 for 2019-2020 @t1"
"a","Up with Selection",,,"1624905688459","diff.py","1.1.7 for 2019-2020 @t1"
"a","Up with Selection",,,"1624905688615","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905688934","diff.py","1.1.7 for 2019-2020 @t1"
"e","","#             print('dump')
    #             g = self._dump('+', b, blo, bhi)

    #         yield from g","5363","1624905688941","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905689298","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5362","1624905689302","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","5359","1624905689308","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905689674","diff.py","1.1.7 for 2019-2020 @t1"
"e","","
","5361","1624905689678","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905694024","diff.py","1.1.7 for 2019-2020 @t1"
"e","","            abidx[1] += sum([len(b[bli]) for bli in range(blo, bhi)])

        #                 abidx[1] += bhi-blo
        #                 print('dump')
        #                 g = self._dump('-', a, alo, ahi)","5049","1624905694033","diff.py","1.1.7 for 2019-2020 @t1"
"a","Move Caret to Line Start with Selection",,,"1624905694665","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905694986","diff.py","1.1.7 for 2019-2020 @t1"
"e","","#     ","5043","1624905694994","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905695221","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5042","1624905695228","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","5039","1624905695246","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905695575","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5038","1624905695583","diff.py","1.1.7 for 2019-2020 @t1"
"e","","   ","5035","1624905695602","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905695813","diff.py","1.1.7 for 2019-2020 @t1"
"e","","
","5035","1624905695821","diff.py","1.1.7 for 2019-2020 @t1"
"a","Enter",,,"1624905709176","diff.py","1.1.7 for 2019-2020 @t1"
"e","
","","5131","1624905709184","diff.py","1.1.7 for 2019-2020 @t1"
"a","Enter",,,"1624905709470","diff.py","1.1.7 for 2019-2020 @t1"
"e","
","","5132","1624905709475","diff.py","1.1.7 for 2019-2020 @t1"
"e","d","","5131","1624905710363","diff.py","1.1.7 for 2019-2020 @t1"
"k","d",,"5132","1624905710375","diff.py","1.1.7 for 2019-2020 @t1"
"e","e","","5132","1624905710480","diff.py","1.1.7 for 2019-2020 @t1"
"k","e",,"5133","1624905710487","diff.py","1.1.7 for 2019-2020 @t1"
"e","f","","5133","1624905710621","diff.py","1.1.7 for 2019-2020 @t1"
"k","f",,"5134","1624905710628","diff.py","1.1.7 for 2019-2020 @t1"
"e"," ","","5134","1624905710823","diff.py","1.1.7 for 2019-2020 @t1"
"k"," ",,"5135","1624905710827","diff.py","1.1.7 for 2019-2020 @t1"
"e","g","","5135","1624905711000","diff.py","1.1.7 for 2019-2020 @t1"
"k","g",,"5136","1624905711012","diff.py","1.1.7 for 2019-2020 @t1"
"e","e","","5136","1624905711115","diff.py","1.1.7 for 2019-2020 @t1"
"k","e",,"5137","1624905711134","diff.py","1.1.7 for 2019-2020 @t1"
"e","t","","5137","1624905711217","diff.py","1.1.7 for 2019-2020 @t1"
"k","t",,"5138","1624905711225","diff.py","1.1.7 for 2019-2020 @t1"
"e","_","","5138","1624905711817","diff.py","1.1.7 for 2019-2020 @t1"
"k","_",,"5139","1624905711836","diff.py","1.1.7 for 2019-2020 @t1"
"e","d","","5139","1624905712088","diff.py","1.1.7 for 2019-2020 @t1"
"k","d",,"5140","1624905712112","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905712635","diff.py","1.1.7 for 2019-2020 @t1"
"e","","d","5139","1624905712645","diff.py","1.1.7 for 2019-2020 @t1"
"e","f","","5139","1624905712795","diff.py","1.1.7 for 2019-2020 @t1"
"k","f",,"5140","1624905712806","diff.py","1.1.7 for 2019-2020 @t1"
"e","i","","5140","1624905712910","diff.py","1.1.7 for 2019-2020 @t1"
"k","i",,"5141","1624905712916","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905713639","diff.py","1.1.7 for 2019-2020 @t1"
"e","","i","5140","1624905713644","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905713809","diff.py","1.1.7 for 2019-2020 @t1"
"e","","f","5139","1624905713818","diff.py","1.1.7 for 2019-2020 @t1"
"e","d","","5139","1624905714316","diff.py","1.1.7 for 2019-2020 @t1"
"k","d",,"5140","1624905714328","diff.py","1.1.7 for 2019-2020 @t1"
"e","i","","5140","1624905714522","diff.py","1.1.7 for 2019-2020 @t1"
"k","i",,"5141","1624905714534","diff.py","1.1.7 for 2019-2020 @t1"
"e","f","","5141","1624905714619","diff.py","1.1.7 for 2019-2020 @t1"
"k","f",,"5142","1624905714629","diff.py","1.1.7 for 2019-2020 @t1"
"e","f","","5142","1624905714769","diff.py","1.1.7 for 2019-2020 @t1"
"k","f",,"5143","1624905714781","diff.py","1.1.7 for 2019-2020 @t1"
"e","_","","5143","1624905715765","diff.py","1.1.7 for 2019-2020 @t1"
"k","_",,"5144","1624905715777","diff.py","1.1.7 for 2019-2020 @t1"
"e","v","","5144","1624905715952","diff.py","1.1.7 for 2019-2020 @t1"
"k","v",,"5145","1624905715964","diff.py","1.1.7 for 2019-2020 @t1"
"e","a","","5145","1624905716099","diff.py","1.1.7 for 2019-2020 @t1"
"k","a",,"5146","1624905716103","diff.py","1.1.7 for 2019-2020 @t1"
"e","l","","5146","1624905716187","diff.py","1.1.7 for 2019-2020 @t1"
"k","l",,"5147","1624905716199","diff.py","1.1.7 for 2019-2020 @t1"
"e","u","","5147","1624905716373","diff.py","1.1.7 for 2019-2020 @t1"
"k","u",,"5148","1624905716385","diff.py","1.1.7 for 2019-2020 @t1"
"e","e","","5148","1624905716896","diff.py","1.1.7 for 2019-2020 @t1"
"k","e",,"5149","1624905716907","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905718625","diff.py","1.1.7 for 2019-2020 @t1"
"e","","e","5148","1624905718633","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905718796","diff.py","1.1.7 for 2019-2020 @t1"
"e","","u","5147","1624905718804","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905718976","diff.py","1.1.7 for 2019-2020 @t1"
"e","","l","5146","1624905718984","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905719157","diff.py","1.1.7 for 2019-2020 @t1"
"e","","a","5145","1624905719167","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905719780","diff.py","1.1.7 for 2019-2020 @t1"
"e","","v","5144","1624905719787","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905721274","diff.py","1.1.7 for 2019-2020 @t1"
"e","","_","5143","1624905721283","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905721640","diff.py","1.1.7 for 2019-2020 @t1"
"e","","f","5142","1624905721643","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905721831","diff.py","1.1.7 for 2019-2020 @t1"
"e","","f","5141","1624905721838","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905722044","diff.py","1.1.7 for 2019-2020 @t1"
"e","","i","5140","1624905722051","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905722633","diff.py","1.1.7 for 2019-2020 @t1"
"e","","d","5139","1624905722642","diff.py","1.1.7 for 2019-2020 @t1"
"e","d","","5139","1624905723307","diff.py","1.1.7 for 2019-2020 @t1"
"k","d",,"5140","1624905723319","diff.py","1.1.7 for 2019-2020 @t1"
"e","i","","5140","1624905723483","diff.py","1.1.7 for 2019-2020 @t1"
"k","i",,"5141","1624905723495","diff.py","1.1.7 for 2019-2020 @t1"
"e","f","","5141","1624905723617","diff.py","1.1.7 for 2019-2020 @t1"
"k","f",,"5142","1624905723629","diff.py","1.1.7 for 2019-2020 @t1"
"e","f","","5142","1624905723764","diff.py","1.1.7 for 2019-2020 @t1"
"k","f",,"5143","1624905723776","diff.py","1.1.7 for 2019-2020 @t1"
"e","_","","5143","1624905726076","diff.py","1.1.7 for 2019-2020 @t1"
"k","_",,"5144","1624905726081","diff.py","1.1.7 for 2019-2020 @t1"
"e","b","","5144","1624905726377","diff.py","1.1.7 for 2019-2020 @t1"
"k","b",,"5145","1624905726388","diff.py","1.1.7 for 2019-2020 @t1"
"e","l","","5145","1624905726653","diff.py","1.1.7 for 2019-2020 @t1"
"k","l",,"5146","1624905726666","diff.py","1.1.7 for 2019-2020 @t1"
"e","o","","5146","1624905726782","diff.py","1.1.7 for 2019-2020 @t1"
"k","o",,"5147","1624905726785","diff.py","1.1.7 for 2019-2020 @t1"
"e","c","","5147","1624905726891","diff.py","1.1.7 for 2019-2020 @t1"
"k","c",,"5148","1624905726895","diff.py","1.1.7 for 2019-2020 @t1"
"e","k","","5148","1624905726968","diff.py","1.1.7 for 2019-2020 @t1"
"k","k",,"5149","1624905726971","diff.py","1.1.7 for 2019-2020 @t1"
"e","s","","5149","1624905727099","diff.py","1.1.7 for 2019-2020 @t1"
"k","s",,"5150","1624905727111","diff.py","1.1.7 for 2019-2020 @t1"
"e","(","","5150","1624905727376","diff.py","1.1.7 for 2019-2020 @t1"
"e",")","","5151","1624905727396","diff.py","1.1.7 for 2019-2020 @t1"
"k","(",,"5151","1624905727402","diff.py","1.1.7 for 2019-2020 @t1"
"a","Move Caret to Line End",,,"1624905728139","diff.py","1.1.7 for 2019-2020 @t1"
"e",":","","5152","1624905728465","diff.py","1.1.7 for 2019-2020 @t1"
"k",":",,"5153","1624905728467","diff.py","1.1.7 for 2019-2020 @t1"
"a","Enter",,,"1624905728720","diff.py","1.1.7 for 2019-2020 @t1"
"e","
","","5155","1624905728726","diff.py","1.1.7 for 2019-2020 @t1"
"e","    ","","5154","1624905728737","diff.py","1.1.7 for 2019-2020 @t1"
"a","Move Caret to Line Start with Selection",,,"1624905731880","diff.py","1.1.7 for 2019-2020 @t1"
"a","Cut",,,"1624905733727","diff.py","1.1.7 for 2019-2020 @t1"
"c","def test(linejunk, a, b):",,"5160","1624905733728","diff.py","1.1.7 for 2019-2020 @t1"
"e","","def test(linejunk, a, b):","5160","1624905733737","diff.py","1.1.7 for 2019-2020 @t1"
"a","Undo Cut",,,"1624905734970","diff.py","1.1.7 for 2019-2020 @t1"
"e","def test(linejunk, a, b):","","5160","1624905734979","diff.py","1.1.7 for 2019-2020 @t1"
"a","Move Caret to Line Start with Selection",,,"1624905736548","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905736834","diff.py","1.1.7 for 2019-2020 @t1"
"e","","def get_diff_blocks():","5131","1624905736846","diff.py","1.1.7 for 2019-2020 @t1"
"a","Delete",,,"1624905737143","diff.py","1.1.7 for 2019-2020 @t1"
"e","","
","5131","1624905737153","diff.py","1.1.7 for 2019-2020 @t1"
"a","Delete",,,"1624905737364","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5134","1624905737371","diff.py","1.1.7 for 2019-2020 @t1"
"a","Delete",,,"1624905737552","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5133","1624905737559","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905737876","diff.py","1.1.7 for 2019-2020 @t1"
"e","","
","5130","1624905737884","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905738290","diff.py","1.1.7 for 2019-2020 @t1"
"e","","
","5129","1624905738298","diff.py","1.1.7 for 2019-2020 @t1"
"a","Delete",,,"1624905738652","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5130","1624905738655","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905740261","diff.py","1.1.7 for 2019-2020 @t1"
"e","","
","5131","1624905740268","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905742147","diff.py","1.1.7 for 2019-2020 @t1"
"e","","t","5135","1624905742160","diff.py","1.1.7 for 2019-2020 @t1"
"a","Delete",,,"1624905742606","diff.py","1.1.7 for 2019-2020 @t1"
"e","","e","5135","1624905742609","diff.py","1.1.7 for 2019-2020 @t1"
"a","Delete",,,"1624905742764","diff.py","1.1.7 for 2019-2020 @t1"
"e","","s","5135","1624905742772","diff.py","1.1.7 for 2019-2020 @t1"
"a","Delete",,,"1624905742967","diff.py","1.1.7 for 2019-2020 @t1"
"e","","t","5135","1624905742976","diff.py","1.1.7 for 2019-2020 @t1"
"e","d","","5135","1624905743744","diff.py","1.1.7 for 2019-2020 @t1"
"k","d",,"5136","1624905743752","diff.py","1.1.7 for 2019-2020 @t1"
"e","i","","5136","1624905743943","diff.py","1.1.7 for 2019-2020 @t1"
"k","i",,"5137","1624905743961","diff.py","1.1.7 for 2019-2020 @t1"
"e","f","","5137","1624905744053","diff.py","1.1.7 for 2019-2020 @t1"
"k","f",,"5138","1624905744058","diff.py","1.1.7 for 2019-2020 @t1"
"e","f","","5138","1624905744204","diff.py","1.1.7 for 2019-2020 @t1"
"k","f",,"5139","1624905744210","diff.py","1.1.7 for 2019-2020 @t1"
"e","_","","5139","1624905744461","diff.py","1.1.7 for 2019-2020 @t1"
"k","_",,"5140","1624905744472","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905744982","diff.py","1.1.7 for 2019-2020 @t1"
"e","","_","5139","1624905744988","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905745176","diff.py","1.1.7 for 2019-2020 @t1"
"e","","f","5138","1624905745184","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905745340","diff.py","1.1.7 for 2019-2020 @t1"
"e","","f","5137","1624905745348","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905745509","diff.py","1.1.7 for 2019-2020 @t1"
"e","","i","5136","1624905745517","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905745679","diff.py","1.1.7 for 2019-2020 @t1"
"e","","d","5135","1624905745684","diff.py","1.1.7 for 2019-2020 @t1"
"e","g","","5135","1624905746143","diff.py","1.1.7 for 2019-2020 @t1"
"k","g",,"5136","1624905746146","diff.py","1.1.7 for 2019-2020 @t1"
"e","e","","5136","1624905746221","diff.py","1.1.7 for 2019-2020 @t1"
"k","e",,"5137","1624905746226","diff.py","1.1.7 for 2019-2020 @t1"
"e","_","","5137","1624905746450","diff.py","1.1.7 for 2019-2020 @t1"
"k","_",,"5138","1624905746471","diff.py","1.1.7 for 2019-2020 @t1"
"e","d","","5138","1624905746783","diff.py","1.1.7 for 2019-2020 @t1"
"k","d",,"5139","1624905746789","diff.py","1.1.7 for 2019-2020 @t1"
"e","i","","5139","1624905746941","diff.py","1.1.7 for 2019-2020 @t1"
"k","i",,"5140","1624905746953","diff.py","1.1.7 for 2019-2020 @t1"
"e","f","","5140","1624905747055","diff.py","1.1.7 for 2019-2020 @t1"
"k","f",,"5141","1624905747063","diff.py","1.1.7 for 2019-2020 @t1"
"e","f","","5141","1624905747202","diff.py","1.1.7 for 2019-2020 @t1"
"k","f",,"5142","1624905747214","diff.py","1.1.7 for 2019-2020 @t1"
"e","_","","5142","1624905747515","diff.py","1.1.7 for 2019-2020 @t1"
"k","_",,"5143","1624905747527","diff.py","1.1.7 for 2019-2020 @t1"
"e","b","","5143","1624905748109","diff.py","1.1.7 for 2019-2020 @t1"
"k","b",,"5144","1624905748121","diff.py","1.1.7 for 2019-2020 @t1"
"e","l","","5144","1624905748315","diff.py","1.1.7 for 2019-2020 @t1"
"k","l",,"5145","1624905748327","diff.py","1.1.7 for 2019-2020 @t1"
"e","o","","5145","1624905748434","diff.py","1.1.7 for 2019-2020 @t1"
"k","o",,"5146","1624905748445","diff.py","1.1.7 for 2019-2020 @t1"
"e","c","","5146","1624905748525","diff.py","1.1.7 for 2019-2020 @t1"
"k","c",,"5147","1624905748537","diff.py","1.1.7 for 2019-2020 @t1"
"e","k","","5147","1624905748634","diff.py","1.1.7 for 2019-2020 @t1"
"k","k",,"5148","1624905748638","diff.py","1.1.7 for 2019-2020 @t1"
"e","s","","5148","1624905748746","diff.py","1.1.7 for 2019-2020 @t1"
"k","s",,"5149","1624905748749","diff.py","1.1.7 for 2019-2020 @t1"
"a","Left",,,"1624905751030","diff.py","1.1.7 for 2019-2020 @t1"
"e","t","","5137","1624905751157","diff.py","1.1.7 for 2019-2020 @t1"
"k","t",,"5138","1624905751165","diff.py","1.1.7 for 2019-2020 @t1"
"a","Move Caret to Line End",,,"1624905757967","diff.py","1.1.7 for 2019-2020 @t1"
"a","Up",,,"1624905758579","diff.py","1.1.7 for 2019-2020 @t1"
"a","Move Caret to Line Start with Selection",,,"1624905759041","diff.py","1.1.7 for 2019-2020 @t1"
"a","Enter",,,"1624905773137","diff.py","1.1.7 for 2019-2020 @t1"
"e","    
","","5184","1624905773150","diff.py","1.1.7 for 2019-2020 @t1"
"e","a","","5188","1624905773711","diff.py","1.1.7 for 2019-2020 @t1"
"k","a",,"5189","1624905773723","diff.py","1.1.7 for 2019-2020 @t1"
"e"," ","","5189","1624905773925","diff.py","1.1.7 for 2019-2020 @t1"
"k"," ",,"5190","1624905773928","diff.py","1.1.7 for 2019-2020 @t1"
"e","=","","5190","1624905774058","diff.py","1.1.7 for 2019-2020 @t1"
"k","=",,"5191","1624905774070","diff.py","1.1.7 for 2019-2020 @t1"
"e","a","","5191","1624905774178","diff.py","1.1.7 for 2019-2020 @t1"
"k","a",,"5192","1624905774190","diff.py","1.1.7 for 2019-2020 @t1"
"e"," ","","5192","1624905774275","diff.py","1.1.7 for 2019-2020 @t1"
"k"," ",,"5193","1624905774278","diff.py","1.1.7 for 2019-2020 @t1"
"e","a","","5193","1624905774455","diff.py","1.1.7 for 2019-2020 @t1"
"k","a",,"5194","1624905774466","diff.py","1.1.7 for 2019-2020 @t1"
"e",".","","5194","1624905774611","diff.py","1.1.7 for 2019-2020 @t1"
"k",".",,"5195","1624905774614","diff.py","1.1.7 for 2019-2020 @t1"
"e","s","","5195","1624905774779","diff.py","1.1.7 for 2019-2020 @t1"
"k","s",,"5196","1624905774791","diff.py","1.1.7 for 2019-2020 @t1"
"e","p","","5196","1624905774920","diff.py","1.1.7 for 2019-2020 @t1"
"k","p",,"5197","1624905774922","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905775493","diff.py","1.1.7 for 2019-2020 @t1"
"e","","p","5196","1624905775507","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905775675","diff.py","1.1.7 for 2019-2020 @t1"
"e","","s","5195","1624905775684","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905775837","diff.py","1.1.7 for 2019-2020 @t1"
"e","",".","5194","1624905775844","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905776009","diff.py","1.1.7 for 2019-2020 @t1"
"e","","a","5193","1624905776017","diff.py","1.1.7 for 2019-2020 @t1"
"a","Backspace",,,"1624905776174","diff.py","1.1.7 for 2019-2020 @t1"
"e",""," ","5192","1624905776181","diff.py","1.1.7 for 2019-2020 @t1"
"e",".","","5192","1624905776392","diff.py","1.1.7 for 2019-2020 @t1"
"k",".",,"5193","1624905776403","diff.py","1.1.7 for 2019-2020 @t1"
"e","s","","5193","1624905776521","diff.py","1.1.7 for 2019-2020 @t1"
"k","s",,"5194","1624905776527","diff.py","1.1.7 for 2019-2020 @t1"
"e","p","","5194","1624905776670","diff.py","1.1.7 for 2019-2020 @t1"
"k","p",,"5195","1624905776677","diff.py","1.1.7 for 2019-2020 @t1"
"e","l","","5195","1624905776852","diff.py","1.1.7 for 2019-2020 @t1"
